interaction_id,conversation_id,customer_message,brand_response,timestamp,customer_author_id,customer_tweet_id,brand_tweet_id,calib_id,predicted_intent,requires_human_escalation,escalation_reason
INT_AH_2337754,CONV_AH_2337755,@AmazonHelp Yes and robo customer service told me to check back tomorrow if my package is still not delivered,@676350 Thanks for confirming. Please let us know if it doesn't arrive tomorrow and we'd be happy to review available options. ^EZ,2017-10-20T05:48:12+00:00,676350,2337754,2337756,CALIB_242,order_tracking_delivery,False,none
INT_AH_129664,CONV_AH_129665,@AmazonHelp @145229 @AmazonHelp the link u hv provided is of no  use. you don't even check it. worst online shopping experience.,@145230 The link works perfect. Please refresh and try again. ^SI,2017-11-24T06:14:43+00:00,145230,129664,129666,CALIB_243,feedback_general_complaint,True,complex_unresolved_issue
INT_AH_1540985,CONV_AH_1540986,"@AmazonHelp it says ""arriving today"" on the tracking for the 2nd item, but it's nearly 11pm now so I presume it's not coming....?",@477579 Who is the courier for your order? You can check here: https://t.co/aaDyEz1VgE ^JP,2017-11-03T22:46:08+00:00,477579,1540985,1540987,CALIB_244,order_tracking_delivery,False,none
INT_AH_616941,CONV_AH_616941,Food!!! @117093 https://t.co/KBxTmTTHR4,@266382 Enjoy! 🍲 ^TR,2017-11-22T14:11:03+00:00,266382,616941,616940,CALIB_245,other_unclear,True,ambiguous_request
INT_AH_1311573,CONV_AH_1311574,@AmazonHelp I hope so and I hope it was an honest mistake too as it's probably only a little package and may have got overlooked 🤞🏼,@426480 Thanks for your understanding. Keep us posted on the arrival. ^CR,2017-10-27T05:57:42+00:00,426480,1311573,1311575,CALIB_246,other_unclear,True,ambiguous_request
INT_AH_857024,CONV_AH_857024,Amazonプライムってクレジット払いしかできないのか？,@323512 商品によってコンビニ払いや代引きをご利用いただけない場合がございます。詳細はこちらをご覧ください。https://t.co/vxxxVRQ6yg  現金でのお支払をご希望の場合は、コンビニや量販店でAmazonギフト券をご購入いただくことも可能です HM,2017-10-13T13:41:57+00:00,323512,857024,857022,CALIB_247,other_unclear,True,ambiguous_request
INT_AH_2840210,CONV_AH_2840219,@AmazonHelp Et voilà qui est fait ;),@790376 Reçu 5/5 . Pensez à checker vos e-mails. ^BR https://t.co/Q5t0JB943R,2017-11-27T20:26:02+00:00,790376,2840210,2840211,CALIB_248,other_unclear,True,ambiguous_request
INT_AH_1953397,CONV_AH_1953398,@AmazonHelp Vendido por EURO ELECTRONICS ES y gestionado por Amazon,"@579938 Lamento este inconveniente Natalia, ¿has entrado en contacto con el vendedor respecto a tu producto? ^AZ",2017-11-16T12:49:45+00:00,579938,1953397,1953399,CALIB_249,other_unclear,True,ambiguous_request
INT_AH_385058,CONV_AH_385059,@AmazonHelp you promise to deliever in two days. 4 days have past didn't get d product. Expct date is 21 oct. 15 days for a prime member? seriously?,@207162 The shipping speed is calculated based on the product availability and the pin code. Please wait till the mentioned date. ^HN,2017-10-09T15:15:50+00:00,207162,385058,385060,CALIB_250,product_inquiry_availability,False,none
INT_AH_723674,CONV_AH_723674,I really shouldn't be able to send out four tweets while online with an @115821 @AmazonHelp rep,@293298 I'm sorry for the frustration! What info/options have been provided? Please keep us posted on the outcome of your chat. ^MV,2017-10-11T03:08:15+00:00,293298,723674,723672,CALIB_251,other_unclear,True,ambiguous_request
INT_AH_2184892,CONV_AH_2184892,I will never ever use @115821 @115821.co.uk what a disgusting service 💀💀,"@174522 Terribly sorry for your previous experience! W/o sharing any personal info, what problems are you running into? ^JZ",2017-10-19T13:03:00+00:00,174522,2184892,2184890,CALIB_252,other_unclear,True,ambiguous_request
INT_AH_2141286,CONV_AH_2141288,@AmazonHelp  https://t.co/5Xu6Olv4oB,@321985 L'articolo verrà spedito in tempo affinché tu lo riceva entro la data indicata sul tuo Account. A presto! ^MP,2017-11-08T22:54:21+00:00,321985,2141286,2141284,CALIB_253,other_unclear,True,ambiguous_request
INT_AH_2087397,CONV_AH_2087395,@AmazonHelp No. I cannot believe how terrible Amazon support has been to authors. I'll be calling KDP AGAIN today.,@413188 Sorry about the hassle. Please contact our kindle publishing team here : https://t.co/2knOX8Ebhr for further assistance. ^PR,2017-10-19T15:00:27+00:00,413188,2087397,2087398,CALIB_254,feedback_general_complaint,True,complex_unresolved_issue
INT_AH_421745,CONV_AH_421746,@AmazonHelp I did not received my ordr which was supposed to be delivered yesterday and updated the delivery status to false as delivery attempted,@215477 Sorry about that. Kindly drop in your details here: https://t.co/WaolGqEruq and we'll work on it. ^NS,2017-10-10T13:02:32+00:00,215477,421745,421747,CALIB_255,order_tracking_delivery,False,none
INT_AH_435137,CONV_AH_435137,#AppTreasurehunt @115850 utter disappointment.Unexpected from you.should hve been transparent terms dat hunt is only for prime members,"@218363 Due to overwhelming response the prizes were claimed quickly. There's more to be won, let's get ready for the next clue. ^HA",2017-10-10T16:14:21+00:00,218363,435137,435134,CALIB_256,digital_technical_support,False,none
INT_AH_11027,CONV_AH_11024,"@AmazonHelp I called customer serv, they called usps and the usps rep blamed your routing. The second the usps rep was off the phone Amazon blamed usps","@118079 When you were on the phone with us, did we mention a date as to when we could provide more options? ^TN",2017-11-01T02:34:27+00:00,118079,11027,11028,CALIB_257,other_unclear,True,ambiguous_request
INT_AH_69908,CONV_AH_69933,@AmazonHelp Good Morning! I’ve shared it again &amp; there is no respond.,@131820 We've sent you a correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww ^EM,2017-12-03T03:17:44+00:00,131820,69908,69909,CALIB_258,other_unclear,True,ambiguous_request
INT_AH_419602,CONV_AH_419598,@AmazonHelp @115850 No need to re-ship I will buy it offline...at least I will get the item right after I make the payment,@215061 The resolution provided earlier is the best we could offer at this point. ^AH,2017-10-11T08:49:05+00:00,215061,419602,419603,CALIB_259,payment_billing_issues,True,sensitive_account_issue
INT_AH_833647,CONV_AH_833647,"@AmazonHelp it appears we got an entirely wrong bag of items from Order #: 112-0263035-5436217.

Missing 1/2 of our order, got random items!",@303548 I'm really sorry Tyler. Please check here for replacement/refund options: https://t.co/Hg0A9HYkAU ^AT,2017-10-13T06:42:14+00:00,303548,833647,833644,CALIB_260,package_missing_damaged,True,potential_policy_exception
INT_AH_2753610,CONV_AH_2753610,Ugh @115821 says my items were delivered but I ordered 3 items and 2 were not in the package.,@592594 I'm sorry to hear you didn't receive all the items you ordered! Were they being shipped together or in separate shipments: https://t.co/z356GbxC3C? ^BV,2017-11-21T00:55:37+00:00,592594,2753610,2753608,CALIB_261,order_tracking_delivery,False,none
INT_AH_180829,CONV_AH_180859,@AmazonHelp missing component and your @115850 saying simply sorry wah Jeff this is how you run amazon USA ?? @14239,@158494 I'm afraid we can't view your account/ order details from Twitter. Please revert the email from our specialist team for updates. ^HA,2017-10-06T11:39:07+00:00,158494,180829,180831,CALIB_262,package_missing_damaged,True,potential_policy_exception
INT_AH_617016,CONV_AH_617016,@AmazonHelp Hi. Is it possible to install Sling TV app in an Amazon Fire tablet? Please avise. Thank you.,"@138502 Hey Carlos. Yes, the app is available to download. Check out - https://t.co/l6crHqYk2N ^TP",2017-11-22T14:08:33+00:00,138502,617016,617014,CALIB_263,digital_technical_support,False,none
INT_AH_386812,CONV_AH_386812,"@AmazonHelp Lisez la suite de tweets, il n'est pas dans l'autre boîte aux lettres non plus ;)","@207573 N'ayant pas accès à votre compte depuis twitter, je vous invite à contacter notre SAV afin qu'une enquête soit ouverte. ^HB",2017-10-09T13:16:30+00:00,207573,386812,386811,CALIB_264,other_unclear,True,ambiguous_request
INT_AH_2154985,CONV_AH_2154985,@115850 #3rd consecutive order when I get the #SMS that #Product is #delivered but there's no sign of it. No action by customer service. 2,"@633126 I'm sorry for the incorrect tracking update with your order, write to us 1/2 ^MJ",2017-10-19T10:32:44+00:00,633126,2154985,2154984,CALIB_265,order_tracking_delivery,False,none
INT_AH_2427486,CONV_AH_2427488,@AmazonHelp Thank you. I just filled that out.,@697007 Thank you for letting us know! We'll be in contact with you shortly. ^KB,2017-11-14T19:54:01+00:00,697007,2427486,2427485,CALIB_266,other_unclear,True,ambiguous_request
INT_AH_1265311,CONV_AH_1265312,@AmazonHelp D'accord merci à vous,@416288 À votre service,2017-10-16T06:01:28+00:00,416288,1265311,1265313,CALIB_267,other_unclear,True,ambiguous_request
INT_AH_167880,CONV_AH_167880,"En ce jour de #BlackFriday, @120533 proposer la Xbox One S + 3 mois de Game Pass + 3 mois de Xbox Live à 179€. 

J'ai pas hésité.","@155059 Profitez-en bien !! 
^KE",2017-11-24T21:04:19+00:00,155059,167880,167878,CALIB_268,other_unclear,True,ambiguous_request
INT_AH_2954377,CONV_AH_2954377,@117086 Obrigado chegou tudo em perfeito estado e bem rápido.,"@815659 Olá Felipe! Que bom!😁 Conta para nos, que você comprou?🙃 ^HC https://t.co/wxtLctp0PY",2017-11-29T18:49:27+00:00,815659,2954377,2954375,CALIB_269,other_unclear,True,ambiguous_request
INT_AH_1461509,CONV_AH_1461510,@AmazonHelp Well just had an email to say delay in delivery! Paid an extra £2.99 to recieve it today!! Going to refund me that then?,@326241 We'd like to; please contact our support team so we can review available options with you: https://t.co/JzP7hlA23B ^WM,2017-11-02T18:40:50+00:00,326241,1461509,1461511,CALIB_270,refund_return_processing,False,none
INT_AH_128106,CONV_AH_128093,@123813 Hola la tienen disponible en roku?,"@563038 Hola, accede al siguiente enlace para ver los dispositivos disponibles para el servicio: https://t.co/hf6gUznDbj ^AV",2017-11-08T05:46:35+00:00,563038,128106,1887831,CALIB_271,other_unclear,True,ambiguous_request
INT_AH_2850608,CONV_AH_2850608,Honestly not sure #Christmas shopping could get any easier. I remember what it used to be like. Thank you @115821 #CyberMondayDeals,"@792646 That's what we're here for! We want to make your experience as easy as possible. 😊 Happy shopping, Edward! ^AB",2017-11-27T19:35:55+00:00,792646,2850608,2850607,CALIB_272,other_unclear,True,ambiguous_request
INT_AH_465048,CONV_AH_465048,@amazonhelp I would like to find out why my order was possibly cancelled without you guys notifying me,"@225614 I'm sorry for the frustration! Our team is unable to access your account or orders, but we do want to make sure this is addressed for you. If you haven't already reached out directly, please choose phone, chat, or e-mail, here: https://t.co/hApLpMlfHN ^JR",2017-12-01T04:20:23+00:00,225614,465048,465046,CALIB_273,cancellation_modification,False,none
INT_AH_175441,CONV_AH_175441,@116618 Episode 20 of Altair: A Record of Battles on Amazon Strike is missing its subtitles. Please fix this issue.,@157205 Thank you for letting us know about this! I have reported this to the correct team to have this resolved! ^GM,2017-11-24T23:40:02+00:00,157205,175441,175440,CALIB_274,package_missing_damaged,True,potential_policy_exception
INT_AH_933299,CONV_AH_933299,@115850 my pick up was scheduled on Thursday n today is Saturday but pick up hasn't been done yet ! Pick up tracking ID 69451439083,"@341369 I’ll contact you soon. Please don't provide your order details, we consider it to be personal information. ^SU(2/3)",2017-10-21T12:24:24+00:00,341369,933299,933300,CALIB_275,order_tracking_delivery,False,none
INT_AH_570858,CONV_AH_570858,"あれ、Amazonの支払い方法って
後から番号くるんか？",@254062 お支払い方法は「コンビニ・ATM・ネットバンキング・電子マネー払い」をご選択されましたでしょうか？その場合は出荷準備が開始された段階でお支払い番号をお送りしています。詳しくはこちらのヘルプページをご参照ください→https://t.co/UQ1cLDgx4M SK,2017-12-03T03:38:33+00:00,254062,570858,570857,CALIB_276,product_inquiry_availability,False,none
INT_AH_766170,CONV_AH_766170,When @115821 has been showing your package as “delivered” but it definitely has not been... https://t.co/Ow68t2HIOj,"@303108 Oh no! Tracking may show as ""delivered"" when you don't have your parcel. You can read more here: https://t.co/iXLziFBWFt ^TG",2017-10-11T22:16:43+00:00,303108,766170,766168,CALIB_277,order_tracking_delivery,False,none
INT_AH_865998,CONV_AH_863820,"@115851 @AmazonHelp @115850 Everyday i am having call with amazon for 1hr pleading and begging to give my money back... and amazon just screams back “wait”
#shame https://t.co/jnpanjmpzc","@325140 From the screenshot shared earlier, I see that this issue has been escalated to the highest point of escalation. 1/2 ^HD",2017-10-20T17:42:47+00:00,325140,865998,865999,CALIB_278,refund_return_processing,False,none
INT_AH_2942036,CONV_AH_2942036,"@115830 what a joke.... I ordered an item on Friday 24th, and delivery due 29/11-01/12.. i checked the tracker and it has not even been dispatched yet, so i emailed asking why.... i have been told that it is out of stock.... Why did it not say when i place the order? (1)","@215492 We want you to have a good experience with us, Jamie! We still intend on delivering your order within the given time frame. Keep in mind, orders can be dispatched and delivered in the same day! Please let us know if you haven't received your order by 01/12. ^KJ",2017-11-29T13:50:57+00:00,215492,2942036,2942035,CALIB_279,order_tracking_delivery,False,none
INT_AH_1261969,CONV_AH_1261964,@AmazonHelp I have sent my order I'd by that u can track my order,@415607 better assistance. 2/2 ^KH,2017-10-17T11:52:23+00:00,415607,1261969,1261970,CALIB_280,other_unclear,True,ambiguous_request
INT_AH_2758104,CONV_AH_2758110,@AmazonHelp 履歴確認では商品はとっくに配達完了されているみたいですが、そもそもの店舗受け取り番号と認証キーのメールが来なかったのが初めてなので困っています。いつもはちゃんと来るのですが。コンビニ受け取りの荷物が受け取れずに期限切れで返されてしまった場合どうなるのでしょうか？,@771841 (1/2)申し訳ございませんが、Twitter上では個々のご注文について確認しご案内することが出来ません。恐れ入りますが、注文確認メールの配送方法が「店頭受取」になっているかご確認ください。記載があるにもかかわらず認証キーが未着の場合は、先ほどのリンクよりお問い合わせください。ET,2017-11-21T03:42:36+00:00,771841,2758104,2758106,CALIB_281,other_unclear,True,ambiguous_request
INT_AH_2216584,CONV_AH_2216586,"@AmazonHelp sorry, this is after an order has shipped and i'm trying to provide delivery instructions. This usually works (same address) and shows things like front porch etc. Website appears broken too.","@647623 I see. Have you tried using the browser instead?  If that doesn't work, I recommend uninstalling and reinstalling the app.  Please let us know if that works. ^KL",2017-11-10T03:46:59+00:00,647623,2216584,2216583,CALIB_282,package_missing_damaged,True,potential_policy_exception
INT_AH_2279681,CONV_AH_2279681,This item with tracking No:__credit_card__ should have been  delivered on the 10th then it said 11th and now I am still waiting🤔 whats up! @AmazonHelp,@173168 I'm sorry for the delay. What's the most recent tracking update listed here: https://t.co/aaDyEz1VgE? ^KB,2017-11-11T19:52:22+00:00,173168,2279681,2279679,CALIB_283,order_tracking_delivery,False,none
INT_AH_1466066,CONV_AH_1466080,@AmazonHelp Livraison reportée au 2 novembre.. Heureusement que j'en avais besoin avant et que j'ai pris celui là pour le fait qu'il arrivait avant ! ;),@460284 La solution adaptée vous sera proposée d'ici là. Je vous remercie pour votre patience et compréhension. ^MH,2017-10-31T19:50:54+00:00,460284,1466066,1466065,CALIB_284,order_tracking_delivery,False,none
INT_AH_494896,CONV_AH_494896,"Meus filhos novos chegaram, @117086 entrega incrível e quase todos os livros em ótimo estado. Infelizmente uma das capas veio com defeito https://t.co/Kckl1jtkJ5",@144458 Oi Jhen! Sinto muito o problema que teve com a capa do livro. Neste caso você pode fazer a troca do livro que veio com defeito. Por favor siga as instruções no seguinte link: https://t.co/tmre1llyLi. ^NP,2017-12-01T17:41:23+00:00,144458,494896,494894,CALIB_285,other_unclear,True,ambiguous_request
INT_AH_80594,CONV_AH_80594,@AmazonHelp buen día tengo activo la autenticación de 2pasos activas. Pero las llamadas con el código para yo poder ingresar a mi cuenta llegan en inglés. Hay alguna forma de que están llamadas pueda yo recibirlas en español?,@133886 Hola Jubert. ¿Has intentado contactar con Soporte al Cliente para recibir atención en español? ^DB,2017-11-30T13:09:25+00:00,133886,80594,80593,CALIB_286,other_unclear,True,ambiguous_request
INT_AH_2221898,CONV_AH_2221898,"@115850 since when have you started providing time travel machines to your delivery guys?
Haven't received my order till now but already got this mail https://t.co/FsagtNueyH",@648926 I'm sorry for the incorrect tracking update. It might be a mix of human and technical errors. Please share your details here: https://t.co/GIJyeYqKE0 and we will fix this for you. 1/2 ^AH,2017-11-19T06:15:27+00:00,648926,2221898,2221899,CALIB_287,order_tracking_delivery,False,none
INT_AH_503522,CONV_AH_503522,I have a free $10 to use on @115821. I don't know what to get. I like videogames but I can't decide on which one to get. @AmazonHelp,"@235330 What kind of video games do you like? Action, sports, puzzles, etc. I think that might be a good start! ^GP",2017-12-01T20:18:29+00:00,235330,503522,503521,CALIB_288,other_unclear,True,ambiguous_request
INT_AH_1257469,CONV_AH_1257471,@AmazonHelp Absolutely none. There wasn’t any mention of “only 1 left” on the page either and I doubt it’s a super popular item because it’s expensive,@414665 What is the orders current status?: https://t.co/aaDyEz1VgE ^PK,2017-10-26T07:32:35+00:00,414665,1257469,1257468,CALIB_289,other_unclear,True,ambiguous_request
INT_AH_2954432,CONV_AH_2954435,@AmazonHelp It’s for calling and messaging,"@745158 We'd like to try some real time troubleshooting with you. When you have a moment, please contact us by phone or chat here: https://t.co/qy3J24VGxb ^AC",2017-11-29T18:43:50+00:00,745158,2954432,2954431,CALIB_290,other_unclear,True,ambiguous_request
INT_AH_1522549,CONV_AH_1522553,@AmazonHelp This was ordered a month ago with 2 day shipping to get it “when it comes out” yet now is supposed to be here in a week. Thanks,@473132 Let's see what options we have available. Please contact us via phone or chat here: https://t.co/hApLpMlfHN ^DA,2017-11-03T21:12:24+00:00,473132,1522549,1522551,CALIB_291,order_tracking_delivery,False,none
INT_AH_1997915,CONV_AH_1997915,@116090 Any reason why I didn't get my GT Sport Limited Edition Code? I got one for standard edition....,"@590745 Sorry for the trouble with your code! We'd like to get to the bottom of this, please contact us here: https://t.co/hApLpMlfHN ^DG",2017-10-18T19:10:00+00:00,590745,1997915,1997914,CALIB_292,other_unclear,True,ambiguous_request
INT_AH_2529627,CONV_AH_2529627,"Vraiment pas cool @AmazonHelp livraison garantie aujourd'hui, on paye pour le Premium, et là bim je me retrouve encore une semaine sans pouvoir bosser correctement👎:( https://t.co/wVtHRi17l9",@720167 Je suis désolée du désagrément causé. Avez-vous reçu un e-mail vous expliquant la raison de ce retard? ^FA,2017-11-08T07:15:24+00:00,720167,2529627,2529626,CALIB_293,order_tracking_delivery,False,none
INT_AH_351876,CONV_AH_351874,@AmazonHelp It just says by Wednesday,"@199689 Apologies, was your order fulfilled by Amazon or a 3rd Party Seller: https://t.co/Y5jpI9gRhE? ^JJ",2017-10-08T12:34:56+00:00,199689,351876,351877,CALIB_294,other_unclear,True,ambiguous_request
INT_AH_1246394,CONV_AH_1246395,@AmazonHelp USPS.. Tracking says the costumes are in Kentucky. I just spoke with Arlene (#superhelpful) who's  working on it. Fingers and toes crossed!,@412420 Please keep us posted! We are here to help you! ^BA,2017-10-26T01:01:46+00:00,412420,1246394,1246396,CALIB_295,order_tracking_delivery,False,none
INT_AH_86141,CONV_AH_86141,"Dunque, terminata la lettura de ""L'uomo nell'alto castello"" di P.K. Dick, pronto per la visione della serie tv #amazon @134803. Iniziata la lettura di #AmericanGods. Audiolibro @5145 di ""Una cosa divertente che non farò mai più"" di D.F. Wallace. Tutto secondo i piani.","@134802 Beh, che dire? La tua tabella di marcia non fa una piega! 😜 ^VE",2017-11-30T14:05:29+00:00,134802,86141,86140,CALIB_296,digital_technical_support,False,none
INT_AH_1466080,CONV_AH_1466080,@120533 Mon Leuchttuuuuurm est en retaaaaaaard amaaaaazzoooooon,"@460284 Bonjour Tami, est-ce que vous avez un souci avec une commande en cours ? ^ASZ",2017-10-31T17:41:22+00:00,460284,1466080,1466079,CALIB_297,other_unclear,True,ambiguous_request
INT_AH_180386,CONV_AH_180416,"@AmazonHelp Current view even says FREE UK delivery, then adds £5.28 at checkout https://t.co/hLfSj9gODt",@158427 I'm sorry you are seeing a charge! What shipping speed are you using for the order? Different methods have different prices. ^DD,2017-10-04T14:58:51+00:00,158427,180386,180387,CALIB_298,order_tracking_delivery,False,none
INT_AH_980491,CONV_AH_980493,@352477 @120535 @120533 On ne commande plus chez @120533 ou ailleurs si @120535 fait partie des services et qu'aucune option de remplacement est proposée ?,"@352476 Bonjour, rencontrez-vous un souci avec une livraison en cours s'il vous plaît ? ^FA",2017-10-20T10:49:54+00:00,352476,980491,980489,CALIB_299,other_unclear,True,ambiguous_request
INT_AH_142035,CONV_AH_142035,Amazon Prime delivery of books ordered not being delivered til Tuesday. What happened to next day delivery?! @115830,@148053 Hey there! Has your parcel missed the delivery date in your confirmation email? ^AP,2017-11-24T12:30:20+00:00,148053,142035,142033,CALIB_300,digital_technical_support,False,none
